2023-03-26 21:45:02;1394.8145
2023-03-26 21:50:02;1395.032
2023-03-26 21:55:02;1394.7895
2023-03-26 22:00:02;1394.6411
2023-03-26 22:05:02;1394.7126
2023-03-26 22:10:02;1395.2985
2023-03-26 22:15:03;1395.6746
2023-03-26 22:20:02;1395.739
2023-03-26 22:25:02;1395.874
2023-03-26 22:30:03;1395.8863
2023-03-26 22:35:02;1396.1002
2023-03-26 22:40:03;1395.9277
2023-03-26 22:45:02;1395.8866
2023-03-26 22:50:02;1395.891
2023-03-26 22:55:02;1396.1424
2023-03-26 23:00:02;1396.2546
2023-03-26 23:05:02;1395.9263
2023-03-26 23:10:02;1395.9952
2023-03-26 23:15:02;1395.7733
2023-03-26 23:20:02;1395.5764
2023-03-26 23:25:02;1395.9315
2023-03-26 23:30:03;1395.9675
2023-03-26 23:35:02;1396.047
2023-03-26 23:40:02;1396.1514
2023-03-26 23:45:02;1396.483
2023-03-26 23:50:03;1396.6396
2023-03-26 23:55:02;1396.1195
2023-03-27 00:00:02;1396.2011
2023-03-27 00:05:02;1396.0044
2023-03-27 00:10:02;1396.1939
2023-03-27 00:15:02;1396.2707
2023-03-27 00:20:02;1396.1188
2023-03-27 00:25:02;1395.9832
2023-03-27 00:30:02;1398.9191
2023-03-27 00:35:02;1398.7959
2023-03-27 00:40:02;1399.8481
2023-03-27 00:45:02;1399.866
2023-03-27 00:50:02;1399.8065
2023-03-27 00:55:02;1400.1886
2023-03-27 01:00:02;1400.3686
2023-03-27 01:05:02;1399.7856
2023-03-27 01:10:02;1399.7993
2023-03-27 01:15:03;1399.9614
2023-03-27 01:20:02;1399.8218
2023-03-27 01:25:02;1401.2484
2023-03-27 01:30:02;1401.1808
2023-03-27 01:35:02;1401.3869
2023-03-27 01:40:02;1401.4078
2023-03-27 01:45:03;1402.0114
2023-03-27 01:50:02;1402.1881
2023-03-27 01:55:02;1402.0215
2023-03-27 02:00:02;1401.9545
2023-03-27 02:05:02;1402.8279
2023-03-27 02:10:02;1402.6278
2023-03-27 02:15:02;1402.9769
2023-03-27 02:20:02;1402.8828
2023-03-27 02:25:02;1402.3949
2023-03-27 02:30:02;1402.2845
2023-03-27 02:35:02;1401.2546
2023-03-27 02:40:02;1401.2546
2023-03-27 02:45:02;1402.7722
2023-03-27 02:50:02;1402.8193
2023-03-27 02:55:03;1400.4544
2023-03-27 03:00:02;1400.5353
2023-03-27 03:05:02;1400.719
2023-03-27 03:10:02;1398.0329
2023-03-27 03:15:02;1397.8185
2023-03-27 03:20:02;1397.61
2023-03-27 03:25:02;1397.6048
2023-03-27 03:30:03;1398.9676
2023-03-27 03:35:02;1398.5969
2023-03-27 03:40:02;1398.3565
2023-03-27 03:45:02;1396.429
2023-03-27 03:50:02;1396.2836
2023-03-27 03:55:02;1397.804
2023-03-27 04:00:02;1397.8674
2023-03-27 04:05:02;1397.1253
2023-03-27 04:10:02;1397.4303
2023-03-27 04:15:02;1397.9622
2023-03-27 04:20:02;1397.8554
2023-03-27 04:25:02;1397.983
2023-03-27 04:30:02;1397.9394
2023-03-27 04:35:02;1397.5134
2023-03-27 04:40:02;1397.6443
2023-03-27 04:45:02;1397.3779
2023-03-27 04:50:03;1397.3578
2023-03-27 04:55:02;1399.2699
2023-03-27 05:00:02;1399.3684
2023-03-27 05:05:02;1399.1989
2023-03-27 05:10:02;1399.2974
2023-03-27 05:15:02;1399.7157
2023-03-27 05:20:03;1399.7118
2023-03-27 05:25:02;1399.6505
2023-03-27 05:30:02;1399.6607
2023-03-27 05:35:02;1398.9346
2023-03-27 05:40:02;1398.8125
2023-03-27 05:45:02;1398.8034
2023-03-27 05:50:02;1398.8983
2023-03-27 05:55:03;1398.9102
2023-03-27 06:00:02;1399.657
2023-03-27 06:05:02;1399.1584
2023-03-27 06:10:02;1399.5212
2023-03-27 06:15:02;1399.6523
2023-03-27 06:20:03;1399.8768
2023-03-27 06:25:02;1400.2059
2023-03-27 06:30:02;1400.6599
2023-03-27 06:35:02;1399.9632
2023-03-27 06:40:02;1399.3584
2023-03-27 06:45:03;1399.1668
2023-03-27 06:50:02;1399.3349
2023-03-27 06:55:02;1399.2975
2023-03-27 07:00:03;1399.0012
2023-03-27 07:05:02;1399.0492
2023-03-27 07:10:02;1399.5384
2023-03-27 07:15:03;1400.8889
2023-03-27 07:20:02;1400.3657
2023-03-27 07:25:04;1400.0544
2023-03-27 07:30:02;1399.438
2023-03-27 07:35:02;1400.8203
2023-03-27 07:40:03;1400.7162
2023-03-27 07:45:03;1401.109
2023-03-27 07:50:02;1401.2061
2023-03-27 07:55:02;1400.3506
2023-03-27 08:00:02;1400.5592
2023-03-27 08:05:03;1400.5419
2023-03-27 08:10:02;1400.1189
2023-03-27 08:15:02;1400.008
2023-03-27 08:20:03;1401.1372
2023-03-27 08:25:02;1400.946
2023-03-27 08:30:02;1401.9465
2023-03-27 08:35:02;1401.9242
2023-03-27 08:40:02;1401.0322
2023-03-27 08:45:02;1400.3871
2023-03-27 08:50:02;1400.6312
2023-03-27 08:55:02;1401.1772
2023-03-27 09:00:02;1401.0263
2023-03-27 09:05:02;1401.1163
2023-03-27 09:10:03;1401.2297
2023-03-27 09:15:02;1400.9464
2023-03-27 09:20:02;1400.5091
2023-03-27 09:25:02;1400.4705
2023-03-27 09:30:02;1400.278
2023-03-27 09:35:02;1400.3712
2023-03-27 09:40:02;1400.3007
2023-03-27 09:45:02;1400.7301
2023-03-27 09:50:02;1401.0473
2023-03-27 09:55:02;1399.6472
2023-03-27 10:00:02;1400.3582
2023-03-27 10:05:02;1399.667
2023-03-27 10:10:02;1399.6387
2023-03-27 10:15:02;1399.9916
2023-03-27 10:20:03;1399.8808
2023-03-27 10:25:02;1399.3551
2023-03-27 10:30:02;1399.2314
2023-03-27 10:35:02;1399.0877
2023-03-27 10:40:02;1399.0918
2023-03-27 10:45:02;1399.2982
2023-03-27 10:50:02;1399.68
2023-03-27 10:55:03;1399.4254
2023-03-27 11:00:02;1399.5393
2023-03-27 11:05:02;1399.3806
2023-03-27 11:10:03;1399.9639
2023-03-27 11:15:02;1400.321
2023-03-27 11:20:02;1400.6503
2023-03-27 11:25:02;1400.5467
2023-03-27 11:30:02;1399.9274
2023-03-27 11:35:02;1400.1893
2023-03-27 11:40:02;1400.4724
2023-03-27 11:45:03;1400.6887
2023-03-27 11:50:02;1400.7895
2023-03-27 11:55:02;1401.2117
2023-03-27 12:00:03;1401.0747
2023-03-27 12:05:02;1400.3607
2023-03-27 12:10:02;1400.4781
2023-03-27 12:15:03;1400.3106
2023-03-27 12:20:02;1400.1103
2023-03-27 12:25:02;1399.6219
2023-03-27 12:30:03;1400.2218
2023-03-27 12:35:02;1400.6921
2023-03-27 12:40:02;1401.0425
2023-03-27 12:45:02;1400.2424
2023-03-27 12:50:02;1400.2496
2023-03-27 12:55:02;1400.7308
2023-03-27 13:00:02;1401.1029
2023-03-27 13:05:02;1400.9958
2023-03-27 13:10:02;1401.374
2023-03-27 13:15:02;1401.36
2023-03-27 13:20:02;1401.6464
2023-03-27 13:25:02;1400.8999
2023-03-27 13:30:02;1401.6295
2023-03-27 13:35:03;1402.6967
2023-03-27 13:40:02;1402.115
2023-03-27 13:45:02;1401.493
2023-03-27 13:50:02;1400.4358
2023-03-27 13:55:02;1399.8253
2023-03-27 14:00:03;1401.5383
2023-03-27 14:05:02;1401.5089
2023-03-27 14:10:03;1401.7854
2023-03-27 14:15:02;1402.1217
2023-03-27 14:20:03;1402.2578
2023-03-27 14:25:02;1401.4532
2023-03-27 14:30:02;1401.256
2023-03-27 14:35:03;1402.4231
2023-03-27 14:40:02;1402.3678
2023-03-27 14:45:02;1401.4185
2023-03-27 14:50:02;1401.7761
2023-03-27 14:55:03;1401.2578
2023-03-27 15:00:02;1401.2698
2023-03-27 15:05:03;1401.1649
2023-03-27 15:10:03;1400.9729
2023-03-27 15:15:02;1401.307
2023-03-27 15:20:02;1401.9501
2023-03-27 15:25:02;1401.8022
2023-03-27 15:30:02;1402.2959
2023-03-27 15:35:03;1401.6119
2023-03-27 15:40:02;1401.0738
2023-03-27 15:45:03;1401.773
2023-03-27 15:50:02;1401.8687
2023-03-27 15:55:02;1402.6763
2023-03-27 16:00:03;1402.9703
2023-03-27 16:05:03;1403.0838
2023-03-27 16:10:02;1402.8626
2023-03-27 16:15:03;1402.5937
2023-03-27 16:20:03;1402.8325
2023-03-27 16:25:02;1402.7518
2023-03-27 16:30:02;1403.0528
2023-03-27 16:35:02;1403.2935
2023-03-27 16:40:03;1402.2678
2023-03-27 16:45:02;1402.4172
2023-03-27 16:50:03;1402.0978
2023-03-27 16:55:02;1401.5599
2023-03-27 17:00:03;1401.487
2023-03-27 17:05:02;1402.2442
2023-03-27 17:10:02;1402.3481
2023-03-27 17:15:02;1401.4475
2023-03-27 17:20:03;1401.3819
2023-03-27 17:25:03;1402.3576
2023-03-27 17:30:02;1402.4511
2023-03-27 17:35:02;1402.5245
2023-03-27 17:40:03;1402.4806
2023-03-27 17:45:03;1401.9372
2023-03-27 17:50:03;1401.9704
2023-03-27 17:55:02;1402.6505
2023-03-27 18:00:03;1402.7426
2023-03-27 18:05:02;1402.1315
2023-03-27 18:10:02;1402.1806
2023-03-27 18:15:02;1401.9146
2023-03-27 18:20:02;1402.0793
2023-03-27 18:25:02;1402.3127
2023-03-27 18:30:04;1402.0062
2023-03-27 18:35:03;1401.8454
2023-03-27 18:40:02;1401.9705
2023-03-27 18:45:02;1401.8995
2023-03-27 18:50:03;1401.1893
